open_time,close_time,symbol,side,open_price,close_price,volume,pnl,tx_hash,gas_cost_eth,tokens_sold,tokens_bought
2021-06-03 10:12:28,2021-06-03 10:12:28,crvTricrypto/USDT,BUY,484.39495007,484.39495007,289.95773548,0,0x2540169db04a7368b2e317c1d0ee09b443166ec73c613275ce06c6ab60f5198c,0.011698,USDT:140454.0628,crvTricrypto:289.9577
2021-06-03 13:04:58,2021-06-03 13:04:58,stkAAVE/AAVE,SELL,1.0,1.0,53.18252166,0,0xdfcbc3fa303ed623ac916f80472b9c1a7f2276c893f20ec9c8dfc90b3f79a7ee,0.009787,stkAAVE:53.1825,AAVE:53.1825
2021-06-03 13:22:43,2021-06-03 13:22:43,AAVE/WETH,SELL,0.14176022,0.14176022,53.38774127,0,0x4beff16b5cd6e0aabcf81fc8327c48651db91ca917edffc03a48b51fb0f5c746,0.020215,AAVE:53.3877,WETH:7.5683
2021-06-03 13:23:51,2021-06-03 13:23:51,crvTricrypto/WETH,BUY,0.5115371,0.5115371,14.79513002,0,0x5511e075e4ba200a6ae05f95db78b6ebceaf6544fdc09643cc9f917e7c7b25d8,0.010598,WETH:7.5683,crvTricrypto:14.7951
2021-06-03 13:31:45,2021-06-03 13:31:45,aCRV/CRV,SELL,1.0,1.0,1.0,0,0x80ec0cec8e5f9791aacfc4b1ecf1e4878c13c57b6a0afb40931254b00d26fd88,0.012678,aCRV:1.0,CRV:1.0
2021-06-03 17:10:41,2021-06-03 17:10:41,crvTricrypto/WETH,BUY,0.51288262,0.51288262,9.74881926,0,0xb1d9a1f5080ca55d067e3e18f716a3c117176477620dff8cd029b1f209ab2417,0.008098,WETH:5.0,crvTricrypto:9.7488
2021-06-03 17:15:04,2021-06-03 17:15:04,crvTricrypto/WETH,BUY,0.51151095,0.51151095,9.77496174,0,0x99c0446b51e01698b38a5490e95cbdf713849155d3813c6678a3d918c93c7098,0.008115,WETH:5.0,crvTricrypto:9.775
2021-06-03 17:23:08,2021-06-03 17:23:08,crvTricrypto/WETH,BUY,0.51295816,0.51295816,19.4947675,0,0x3c95d3409b004bf21fbd74c15a19e1b07d0df1f103e38e2c42210bc8df78f172,0.011754,WETH:10.0,crvTricrypto:19.4948
2021-06-03 17:30:19,2021-06-03 17:30:19,CVX/SLP,SELL,0.07516122,0.07516122,3996.83661449,0,0x9f293faf59978edd79da50970ae103002db5d427b7225fcb60ef3dc7e510dd32,0.005308,CVX:3996.8366,SLP:300.4071
2021-06-03 17:32:35,2021-06-03 17:32:35,SLP/CVX,SELL,0.01933488,0.01933488,300.40712344,0,0x6e8664924ec5596d797d39d0df678ea1c96f9a70ed3698359fa8dee8ccbb2ed3,0.003102,SLP:300.4071,CVX:5.8083
2021-06-03 17:34:42,2021-06-03 17:34:42,crvTricrypto/WETH,BUY,0.51137627,0.51137627,19.55507252,0,0x946fa2f53b8f2dba244301872d3962f0bdcdb1ca94339894d9d8d656695fb6c8,0.007969,WETH:10.0,crvTricrypto:19.5551
2021-06-03 17:38:47,2021-06-03 17:38:47,3Crv/USDT,SELL,1.01737718,1.01737718,2542.98656686,0,0xeedb70f8a625031a841ccfb36ba6340f16ce9a449471f30da037939427a34524,0.004667,3Crv:2542.9866,USDT:2587.1765
2021-06-03 17:40:45,2021-06-03 17:40:45,crvTricrypto/USDT,BUY,121.39793368,121.39793368,21.31153654,0,0xd1b19c46d6d8eae78f4e9c70ccb21ef2762e99e7076f5c5faff938be80383672,0.017159,USDT:2587.1765,crvTricrypto:21.3115
2021-06-03 17:55:46,2021-06-03 17:55:46,crvTricrypto/WETH,BUY,0.5116121,0.5116121,19.54605843,0,0xc7d2dff89a36f9a4026a451d326a825ae450ff771473f57b75206eca649a6f75,0.00749,WETH:10.0,crvTricrypto:19.5461
2021-06-03 18:01:33,2021-06-03 18:01:33,crvTricrypto/WETH,BUY,0.50861014,0.50861014,11.79685484,0,0xb42736676e0c9d036c79b246063f53282654ded6c4143e420efea8239ec00ca0,0.009987,WETH:6.0,crvTricrypto:11.7969
2021-06-03 18:28:17,2021-06-03 18:28:17,crvTricrypto/WETH,BUY,0.50934963,0.50934963,11.77972777,0,0x9a1b611aa8481ca6f73cb2ad0b50070c1d11cafd5182f94292770ac20e052499,0.009379,WETH:6.0,crvTricrypto:11.7797
2021-06-03 18:32:02,2021-06-03 18:32:02,crvTricrypto/WETH,BUY,0.51342593,0.51342593,19.47700608,0,0x1cb1e6c42063e84df4e5db1e1e7e28744db6bad756bec8fae0b4144645dc0f63,0.014071,WETH:10.0,crvTricrypto:19.477
2021-06-03 18:53:40,2021-06-03 18:53:40,crvTricrypto/WETH,BUY,0.51655676,0.51655676,19.35895686,0,0x1bb86fa5eea2306e7c387908f778ebc8b7bd6e47278a7524a7543b86c361924c,0.011879,WETH:10.0,crvTricrypto:19.359
2021-06-03 23:18:39,2021-06-03 23:18:39,usdp3CRV-gauge/usdp3CRV,SELL,1.0,1.0,99503.19773559,0,0xbd888a225bc774906c91e278b5c17eb1d94595795257637381a872b66a0b7a84,0.006666,usdp3CRV-gauge:99503.1977,usdp3CRV:99503.1977
2021-06-03 23:20:03,2021-06-03 23:20:03,usdp3CRV/USDT,SELL,1.00686881,1.00686881,99503.19773559,0,0xa78688d76d2f23aa0a4476d79231ca9edb9b28029259a31d28e0728703bd062c,0.006897,usdp3CRV:99503.1977,USDT:100186.6658
2021-06-04 07:49:49,2021-06-04 07:49:49,CRV/USDP,SELL,8.28796485,8.28796485,681645.3087776,0,0x70d7a55bb4295abd6d7012689885a11729588aad11cfb96683143d5d33665676,0.006431,CRV:681645.3088,USDP:5649452.3582
2021-06-04 07:50:24,2021-06-04 07:50:24,USDP/USDC,SELL,1.00607133,1.00607133,5649492.17585793,0,0xcff1af199ee3f9da2bcb06e3a1fb5519ad949a6159e96c01be96f8fadea4aa8d,0.008049,USDP:5649492.1759,USDC:5683792.0874
2021-06-04 07:55:44,2021-06-04 07:55:44,aCRV/CRV,SELL,1.0,1.0,14000000.0,0,0x8c207d121ab9bce527e2659083ae8eb8a9c8e72c378025ab2a2008d04d7f6bb3,0.012723,aCRV:14000000.0,CRV:14000000.0
2021-06-04 07:58:00,2021-06-04 07:58:00,CRV/USDP,SELL,0.26288985,0.26288985,14000000.0,0,0x50eb2ac38de0a2757b4565c883839e2187b65d00f31721ec92bd299c3e1a16ab,0.005276,CRV:14000000.0,USDP:3680457.921
2021-06-04 07:59:39,2021-06-04 07:59:39,USDP/USDC,SELL,1.00549061,1.00549061,3569900.92098742,0,0xe73aa5b5903586fa350a1797222193c2c58e4145a5701443893a510abf385fe6,0.006178,USDP:3569900.921,USDC:3589501.8482
2021-06-04 08:02:29,2021-06-04 08:02:29,USDP/USDT,SELL,1.00507055,1.00507055,110557.0,0,0xd7bbea67f018399bef7b6eff37f0455197e87dba2517d5e58a33a86dbaa0d1d6,0.006695,USDP:110557.0,USDT:111117.5846
2021-06-04 08:05:43,2021-06-04 08:05:43,aCRV/CRV,SELL,1.0,1.0,5909621.74314648,0,0xcef6440495d633f39a6d32778ae3e3f75b81f514ef2a02c02bfa07193e76e067,0.00659,aCRV:5909621.7431,CRV:5909621.7431
2021-06-04 09:04:50,2021-06-04 09:04:50,aCRV/CRV,SELL,1.0,1.0,800000.0,0,0x533149916e42bd1541cc68db4c9b896db5309228848c40c441e8774a43adbf2c,0.005956,aCRV:800000.0,CRV:800000.0
2021-06-04 09:53:10,2021-06-04 09:53:10,aCRV/CRV,SELL,1.0,1.0,550000.0,0,0x60b2759dc195e5060f2492129950c2d1b3a0ea0c1382d8d53660c26bb4c251a0,0.006142,aCRV:550000.0,CRV:550000.0
2021-06-04 11:02:21,2021-06-04 11:02:21,aCRV/CRV,SELL,1.0,1.0,600000.0,0,0xf278d02a6d4830c60506933b66f345d0fd14749634ddf00c4e8b98900007b2dd,0.005956,aCRV:600000.0,CRV:600000.0
2021-06-04 11:54:19,2021-06-04 11:54:19,crvTricrypto/USDT,BUY,458.79934441,458.79934441,314.77118833,0,0xf07619d5b938e8871fd25e4cdf4bfd7d70829c394223cef341e6f267712686bf,0.010948,USDT:144416.8148,crvTricrypto:314.7712
2021-06-04 12:01:12,2021-06-04 12:01:12,crvTricrypto/WETH,BUY,0.52742563,0.52742563,18.96001918,0,0xea4feacb46e27f5e0b187283eee1c35b86540a2da18958c846641726973fa0ee,0.009975,WETH:10.0,crvTricrypto:18.96
2021-06-04 12:06:49,2021-06-04 12:06:49,aCRV/CRV,SELL,1.0,1.0,900000.0,0,0xabf38cd1bb86e3981e248d03c3e204f1028e352ff668e54284e6ba75c9b4769e,0.006961,aCRV:900000.0,CRV:900000.0
2021-06-04 19:47:45,2021-06-04 19:47:45,USDT/WETH,SELL,0.00037477,0.00037477,10.0,0,0x3ee839e6f0a60c6cc7d436ce4bd157322acc33e00478541a6677f43000c0adf2,0.007884,USDT:10.0,WETH:0.0037
2021-06-05 08:38:16,2021-06-05 08:38:16,crvTricrypto/WETH,BUY,0.50883674,0.50883674,13.75686837,0,0x4b651d2d02d08d23b725d0bf7c50dc0f0a5c87007ad0a2716a9353deb68379ef,0.003636,WETH:7.0,crvTricrypto:13.7569
2021-06-05 08:40:26,2021-06-05 08:40:26,crvTricrypto/WETH,BUY,0.50682359,0.50682359,11.83843866,0,0x842466e4742535506c08400d0d12fd6501c4939794a40d14429a79e225510d03,0.003636,WETH:6.0,crvTricrypto:11.8384
2021-06-05 08:46:02,2021-06-05 08:46:02,crvTricrypto/WETH,BUY,0.50763151,0.50763151,12.22096661,0,0x5cd1f5817248e9da7cc977d09dd58caa98f6b282b154533e62415e6c5831a6b3,0.003637,WETH:6.2037,crvTricrypto:12.221
2021-06-05 12:36:41,2021-06-05 12:36:41,crvTricrypto/USDT,BUY,1370.40992921,1370.40992921,14.5941733,0,0x2ebbb24cdf19f5028262d6c41d19d75e0d8c129bf843578489bcc30faccefa5a,0.0058,USDT:20000.0,crvTricrypto:14.5942
2021-06-05 12:40:46,2021-06-05 12:40:46,crvTricrypto/USDT,BUY,1374.89116738,1374.89116738,14.54660592,0,0x756b07087b1964801a6b624fa1090f7e36e5a967d2234aee135a3eeb429a4460,0.00377,USDT:20000.0,crvTricrypto:14.5466
2021-06-05 12:41:52,2021-06-05 12:41:52,crvTricrypto/USDT,BUY,1379.9100468,1379.9100468,21.74054756,0,0xdb3537ef00e8634aa7e9d375c04f32cc65e7431765d3da28693f4c1789fcc5c3,0.003771,USDT:30000.0,crvTricrypto:21.7405
2021-06-05 12:44:56,2021-06-05 12:44:56,crvTricrypto/USDT,BUY,1380.66283052,1380.66283052,14.48579592,0,0xb05460c658baf6bfea2babbaaa5b0553eb3f181821677a1546022545181365b0,0.004524,USDT:20000.0,crvTricrypto:14.4858
2021-06-05 12:50:05,2021-06-05 12:50:05,crvTricrypto/USDT,BUY,1374.38395394,1374.38395394,21.82796148,0,0xcdea1b96630da0727b2ca6444de834df2d0cd6a9db16d0a7249228d001b803d9,0.005461,USDT:30000.0,crvTricrypto:21.828
2021-06-05 12:52:05,2021-06-05 12:52:05,crvTricrypto/USDT,BUY,1371.92602901,1371.92602901,43.73413634,0,0x511af30ea8d46ff346219950083f82c12b048a6cfa4b15c79e96339b1c9297c0,0.003781,USDT:60000.0,crvTricrypto:43.7341
2021-06-05 18:13:33,2021-06-05 18:13:33,CVX/SLP,SELL,0.06913495,0.06913495,1016.50610561,0,0xd837f3569aad537d99f609b2cee0e736a27a82f6025dd0d576d515bd56cb72e6,0.002413,CVX:1016.5061,SLP:70.2761
2021-06-05 18:15:16,2021-06-05 18:15:16,SLP/CVX,SELL,0.03968234,0.03968234,70.27609878,0,0x6c4f57a5cc440ea48f00d68364e767d4066d84220610e1cba9f8935df6b3ad1b,0.001758,SLP:70.2761,CVX:2.7887
2021-06-05 20:55:26,2021-06-05 20:55:26,usdp3CRV-gauge/usdp3CRV,SELL,1.0,1.0,49471.70554921,0,0x0b43d7ede2489e2e36a9049429be1b6136b5ef82ff3638745e97745ab22e214f,0.00395,usdp3CRV-gauge:49471.7055,usdp3CRV:49471.7055
2021-06-05 20:56:30,2021-06-05 20:56:30,usdp3CRV/3Crv,SELL,0.9884386,0.9884386,49471.70554921,0,0x897f0ea8561b908bbfce9e1a0f1cf08a53d81eeba02a2a83ea6855f73a348d0c,0.001536,usdp3CRV:49471.7055,3Crv:48899.7432
2021-06-05 20:59:23,2021-06-05 20:59:23,3Crv/TUSD,SELL,1.01692534,1.01692534,49100.0,0,0x294ac96cc48839b3aeb4702a146da31c4158d3e66e8a79213a4f6311e9f936ed,0.002829,3Crv:49100.0,TUSD:49931.034
2021-06-10 11:17:04,2021-06-10 11:17:04,3Crv/USDT,SELL,1.01732539,1.01732539,180951.00904793,0,0xed29bb47aca95c5fb36622394f1c207de327900d5a5e57399e81793fd0f0a692,0.002122,3Crv:180951.009,USDT:184086.0551
2021-06-10 21:13:41,2021-06-10 21:13:41,CVX/SLP,SELL,0.05166171,0.05166171,2954.16767525,0,0x382ea84bd76af4511fc589e8a7cb6189169e666a8ea8c2f9db2ef390561fcd9e,0.002587,CVX:2954.1677,SLP:152.6174
2021-06-11 20:48:17,2021-06-11 20:48:17,crvTricrypto/WETH,SELL,0.54144257,0.54144257,243.53777761,0,0xcdcb053c759fd0101265059b318948ec4f313d5ac21ca20820609cbe01bec447,0.007303,crvTricrypto:243.5378,WETH:131.8617
2021-06-11 20:50:50,2021-06-11 20:50:50,WETH/USDT,SELL,2395.52036159,2395.52036159,131.86171951,0,0xccbcf2dcc965a39ab04e88864aa287e117d39db4f6fbef32347a1e94d2035d77,0.014805,WETH:131.8617,USDT:315877.434
2021-06-11 20:52:47,2021-06-11 20:52:47,crvTricrypto/USDT,BUY,1382.72526143,1382.72526143,228.44559069,0,0x4357edf640c4a37cb1d7643abeecab59e0d8abe22acd8e083861150769566179,0.007194,USDT:315877.4891,crvTricrypto:228.4456
2021-06-11 21:53:11,2021-06-11 21:53:11,crvTricrypto/WBTC,SELL,0.03588455,0.03588455,4.85566337,0,0x2dcd508c7a46920c74ee17839af49e84883d07d87d30019c5fd3cb8f19e22ffa,0.00629,crvTricrypto:4.8557,WBTC:0.1742
2021-06-11 22:23:50,2021-06-11 22:23:50,WBTC/crvTricrypto,SELL,27.66691411,27.66691411,0.17424331,0,0x8f9dec95032982dcd126bf4fa7ed68f19b20c2d2df00e9968cb970125c881643,0.005857,WBTC:0.1742,crvTricrypto:4.8208
2021-06-12 07:48:53,2021-06-12 07:48:53,crvTricrypto/USDT,BUY,1310.56818867,1310.56818867,15.24529603,0,0x6b4914c890faa0c26c1b47e8c5b18c44d4a97df91469f8944bc6106475f2da58,0.002641,USDT:19980.0,crvTricrypto:15.2453
2021-06-12 08:24:49,2021-06-12 08:24:49,crvTricrypto/WETH,SELL,0.55109146,0.55109146,146.12621318,0,0x2ff275a92d199f15bf6bbc3a5d34a3cc72c5381883f25a515790f94228185d1e,0.004433,crvTricrypto:146.1262,WETH:80.5289
2021-06-12 08:28:59,2021-06-12 08:28:59,crvTricrypto/WETH,BUY,0.57704882,0.57704882,138.63644947,0,0x3926aeb7221629aaf0567cd2ab13d70f0778c439bc6767e6d205b309337fb653,0.003801,WETH:80.0,crvTricrypto:138.6364
2021-06-12 08:30:49,2021-06-12 08:30:49,crvTricrypto/WETH,BUY,0.5643656,0.5643656,0.93717363,0,0x0880ee805d5d8756c5206be0a446dea2512a2485131835424f663506ed809408,0.003398,WETH:0.5289,crvTricrypto:0.9372
2021-06-13 13:21:41,2021-06-13 13:21:41,stkAAVE/AAVE,SELL,1.0,1.0,16.33137379,0,0x7b99054d5a5014f117470c2772c7ee3f644927f33337975fbff6be50ab3934d1,0.0039,stkAAVE:16.3314,AAVE:16.3314
2021-06-13 13:30:52,2021-06-13 13:30:52,AAVE/WETH,SELL,0.12019287,0.12019287,16.33137379,0,0x8c0f65a3b9b5140656782061930f5913316b4281ed300745b678bce5ee389d5a,0.002997,AAVE:16.3314,WETH:1.9629
2021-06-13 13:31:26,2021-06-13 13:31:26,crvTricrypto/WETH,BUY,0.55881345,0.55881345,3.51264769,0,0xfd2e01828efc7fe4aef3dbb760bc7dff23165805adcfc7b99e8b68b5d57af039,0.002695,WETH:1.9629,crvTricrypto:3.5126
2021-06-13 13:37:14,2021-06-13 13:37:14,SUSHI/WETH,SELL,0.00333343,0.00333343,83.70691135,0,0xca2f297ffa9f645aba79fa248c1cf90ae24a58a9a995f22f92a5480498bbf090,0.000997,SUSHI:83.7069,WETH:0.279
2021-06-13 13:41:04,2021-06-13 13:41:04,CVX/WETH,SELL,0.00221913,0.00221913,2491.11486172,0,0x11b0177722fabde17e83772fb3fa2ca05b772d3e54334165d161055f6c41e9ee,0.001023,CVX:2491.1149,WETH:5.5281
2021-06-13 14:01:01,2021-06-13 14:01:01,crvTricrypto/WETH,BUY,0.56022201,0.56022201,13.59664657,0,0xea4080976e62a6052b19fdea71d57eb7f691b7e99e115420443541e4b74e7c3e,0.002694,WETH:7.6171,crvTricrypto:13.5966
2021-06-13 18:43:23,2021-06-13 18:43:23,3Crv/USDT,SELL,1.01747222,1.01747222,1955.14430053,0,0xfd2f2cbdf132c6fb4cf2232fb1c5b7358a6d77332d625dae848188b1264003e3,0.001741,3Crv:1955.1443,USDT:1989.305
2021-06-16 08:57:11,2021-06-16 08:57:11,CRV/aCRV,SELL,1.0,1.0,300000.0,0,0xb0cc7db05fc8e9f4dea47b3734b6f3eaac428cd7046cbba07b0ad6fb4064fe86,0.002168,CRV:300000.0,aCRV:300000.0
2021-06-17 16:59:45,2021-06-17 16:59:45,3Crv/USDT,SELL,1.01761929,1.01761929,260851.49489665,0,0x4ce90f628302e6144c1b53b65bfa2bf6c287f8766dd136317f2b9f5d3be01c46,0.002712,3Crv:260851.4949,USDT:265447.5131
2021-06-18 18:40:26,2021-06-18 18:40:26,crvTricrypto/crvTricrypto-gauge,SELL,1.0,1.0,5869.39601927,0,0x669a5ffd48b1043fa2043e5758038e0ce3072d083538339d1e2f7913518ac0e3,0.010566,crvTricrypto:5869.396,crvTricrypto-gauge:5869.396
2021-06-19 21:56:53,2021-06-19 21:56:53,crvTricrypto/crvTricrypto-gauge,SELL,1.0,1.0,74.42987861,0,0xc0d437abe1590248aa83b62addff7070e5a1341b14aa976af1763f5bcd8f70d2,0.003803,crvTricrypto:74.4299,crvTricrypto-gauge:74.4299
2021-06-22 13:49:15,2021-06-22 13:49:15,CRV/aCRV,SELL,1.0,1.0,400000.0,0,0xb9ed2f813e302b41f393ca0a0d8750f226b38bdaea667ab8050981f06d6f5cd3,0.025834,CRV:400000.0,aCRV:400000.0
2021-06-25 16:14:11,2021-06-25 16:14:11,3Crv/USDT,SELL,1.01783019,1.01783019,231584.62075268,0,0xdddca8a96d8f851b24ed6e1997d7e70066193ad59d42abb7fa4a1e219f80cd2f,0.004314,3Crv:231584.6208,USDT:235713.8182
2021-06-25 23:31:19,2021-06-25 23:31:19,crvTricrypto/crvTricrypto-gauge,SELL,1.0,1.0,201.79197902,0,0x134c0cd3ef768461ab8f31f521fe9799d9f5813ba2b19d5128747f7ddd010e29,0.003055,crvTricrypto:201.792,crvTricrypto-gauge:201.792
2021-06-27 14:10:13,2021-06-27 14:10:13,crvTricrypto-gauge/crvTricrypto,SELL,1.0,1.0,30.72808938,0,0xe4f5bd710e019dbb0bc1a579a5cfd44e68ed198162a2d4a534cc38f57e6d3a23,0.00199,crvTricrypto-gauge:30.7281,crvTricrypto:30.7281
2021-06-27 14:11:34,2021-06-27 14:11:34,BUSD3CRV-f-gauge/BUSD3CRV-f,SELL,1.0,1.0,259648.73306036,0,0x257adea79988c0f230f98cee456fe00c2d7e5b94237e9ff7e4d21c897ee801ea,0.001545,BUSD3CRV-f-gauge:259648.7331,BUSD3CRV-f:259648.7331
2021-06-27 14:14:50,2021-06-27 14:14:50,BUSD3CRV-f/USDT,SELL,1.00276514,1.00276514,259648.73306036,0,0xf310c628513bf9a90355148f1f9897b2505f0f3340e46489f43781c8dc99ab96,0.001546,BUSD3CRV-f:259648.7331,USDT:260366.6988
2021-06-27 14:47:37,2021-06-27 14:47:37,crvTricrypto/USDT,BUY,1187.94236771,1187.94236771,219.17452106,0,0xc77884d3af1782869772f57ecfadd62cc16087e0576092928eaaec4ada9bbfb3,0.001902,USDT:260366.6995,crvTricrypto:219.1745
2021-06-27 14:49:36,2021-06-27 14:49:36,crvTricrypto/WBTC,SELL,0.03571598,0.03571598,31.82396199,0,0xdca5839aac2b535118d6408b8731e0738eeb1f457f3cbf448fea18db947250be,0.001184,crvTricrypto:31.824,WBTC:1.1366
2021-06-27 14:55:08,2021-06-27 14:55:08,crvTricrypto/WBTC,SELL,0.03571065,0.03571065,28.3502243,0,0x2846c57d3a4af3bc63e23e59b294f9816bd157a7647136dc37dade826dc01244,0.001537,crvTricrypto:28.3502,WBTC:1.0124
2021-06-27 14:58:56,2021-06-27 14:58:56,WBTC/crvTricrypto,SELL,27.95417463,27.95417463,1.1490291,0,0xda2a0ed8ef9e6b4ce442a64c2d7f0482bd8ced916647b8160f6a0aedddca12fc,0.0031,WBTC:1.149,crvTricrypto:32.1202
2021-06-27 14:59:14,2021-06-27 14:59:14,crvTricrypto/crvTricrypto-gauge,SELL,1.0,1.0,221.84858427,0,0x2918e0747307dd8edb45735a8f87a4d2c0ffe751ec7eccaaef3640fb0efcd761,0.0028,crvTricrypto:221.8486,crvTricrypto-gauge:221.8486
2021-06-28 09:44:31,2021-06-28 09:44:31,3Crv/USDT,SELL,1.01791275,1.01791275,5546.17538773,0,0x93c7d9e119b03ee6587f9bd88e5812502880de17ef3fe166970118f57ba6a2a1,0.002527,3Crv:5546.1754,USDT:5645.5226
2021-06-28 11:17:23,2021-06-28 11:17:23,crvTricrypto/USDT,BUY,1231.57017239,1231.57017239,40.59857986,0,0xb67fe129d158aea6abc35c43af0f8e4d81af7d1a5b57e19b9f9e75608bf0a14f,0.003986,USDT:50000.0,crvTricrypto:40.5986
2021-06-28 11:43:15,2021-06-28 11:43:15,crvTricrypto/USDT,BUY,1233.72488709,1233.72488709,40.52767398,0,0xa176afe74cd9d61342f8b1be8e0ba10242e6ce38027db703aafb340e3312ff81,0.005212,USDT:50000.0,crvTricrypto:40.5277
2021-06-28 11:57:03,2021-06-28 11:57:03,crvTricrypto/USDT,BUY,1233.57541835,1233.57541835,40.5325846,0,0xba9025ba7c898fd6e30a2e73efb8f58f2cdce47c195e79ef63822f8e303c8e50,0.002936,USDT:50000.0,crvTricrypto:40.5326
2021-06-28 12:02:54,2021-06-28 12:02:54,crvTricrypto/USDT,BUY,1230.13566576,1230.13566576,24.95556747,0,0x4921f86602734f62ace0742c552b918872949e3c2f850c6cc1362f30d88d70ac,0.003907,USDT:30698.7336,crvTricrypto:24.9556
2021-06-28 12:04:14,2021-06-28 12:04:14,crvTricrypto/crvTricrypto-gauge,SELL,1.0,1.0,146.61440591,0,0x41d8962a1e3e5f04adeba5c7ebe412dbe120ce5349323a9db44973628957c004,0.003951,crvTricrypto:146.6144,crvTricrypto-gauge:146.6144
2021-06-29 13:13:38,2021-06-29 13:13:38,usdp3CRV-gauge/usdp3CRV,SELL,1.0,1.0,3042509.89127652,0,0x8bd93cd86785aede17be9c10988121c457f45b24ba124223fbdc93e12336d417,0.00534,usdp3CRV-gauge:3042509.8913,usdp3CRV:3042509.8913
2021-06-29 13:17:10,2021-06-29 13:17:10,usdp3CRV/USDP,SELL,1.00386183,1.00386183,3042509.89127652,0,0x4e9d0c67f16c44d68f2016058e471c92ba76b57022653a0df54329a3f23f3b4e,0.003747,usdp3CRV:3042509.8913,USDP:3054259.5481
2021-06-29 14:11:29,2021-06-29 14:11:29,usdn3CRV/3Crv,SELL,1.01271369,1.01271369,5042629.00301379,0,0x8a5ce8bb39e3c38be5908f5290dba3b7e8608e97c3d1f6f16dbcaf3a1e40b507,0.005937,usdn3CRV:5042629.003,3Crv:5106739.408
2021-06-29 14:17:00,2021-06-29 14:17:00,3Crv/TUSD,SELL,1.01753582,1.01753582,97400.0,0,0xc6e4a4316eded7629568745d4b7fa25842e49851d0209e07126783eeba3cb3df,0.007936,3Crv:97400.0,TUSD:99107.9887
2021-06-29 14:21:44,2021-06-29 14:21:44,3Crv/USDC,SELL,1.01785712,1.01785712,110118.59852931,0,0x02a300b7637be6868e1844726c0fa29b922166d3a72e3ef4a6ccd31c2872a58c,0.007108,3Crv:110118.5985,USDC:112085.0
2021-06-29 14:54:32,2021-06-29 14:54:32,3Crv/USDT,SELL,1.01792907,1.01792907,3890.25141315,0,0xd715ff15dd7b067ed1c8ee17c3d246a235d0da87e975af2a97b7706363fe7bac,0.007732,3Crv:3890.2514,USDT:3960.0
2021-06-29 15:03:21,2021-06-29 15:03:21,aCRV/CRV,SELL,1.0,1.0,827284.98409776,0,0xa2a330dda9524dbe165ea021bfa5acad27d38054e29fa8e9d35fd40673056008,0.005938,aCRV:827284.9841,CRV:827284.9841
2021-06-30 18:59:02,2021-06-30 18:59:02,3Crv/USDP,BUY,1.00710851,1.00710851,79443.82082269,0,0xdf8f5e7011004157fe88dfc6c8be1f8420b6cee78a4ccc80f00909b4fe60880f,0.004239,USDP:80008.5479,3Crv:79443.8208
2021-06-30 19:01:13,2021-06-30 19:01:13,3Crv/TUSD,SELL,1.01753639,1.01753639,79443.82082269,0,0x9a7d9b67e2fb7cf6112cfa57fa04d7d2c4605b8bcddab71948f4c9bbfbe9298f,0.004726,3Crv:79443.8208,TUSD:80836.9786
2021-07-02 16:10:36,2021-07-02 16:10:36,3Crv/USDT,SELL,1.01795194,1.01795194,139407.52840372,0,0x164f13df1c153d425be4880d8574d8619b4c46f82f11dc848c82895822a14828,0.002465,3Crv:139407.5284,USDT:141910.1637
2021-07-02 16:12:58,2021-07-02 16:12:58,crvTricrypto/USDT,BUY,1249.31092299,1249.31092299,80.04412525,0,0xf2a754747654e1daadb5de99617b94188574bce467c39f892714be27e54aa935,0.00603,USDT:100000.0,crvTricrypto:80.0441
2021-07-02 16:29:16,2021-07-02 16:29:16,crvTricrypto/USDT,BUY,1249.35113377,1249.35113377,33.54841834,0,0xebe848696cb76d12225ec0a961c8d0485c42823be60fc60531ef31dcbe3fb02d,0.005494,USDT:41913.7545,crvTricrypto:33.5484
2021-07-02 16:30:17,2021-07-02 16:30:17,crvTricrypto/crvTricrypto-gauge,SELL,1.0,1.0,113.59254359,0,0x91ea672f39f61745d8abad2823127d4351bd47a109b36165cb59f933dfe19f52,0.005091,crvTricrypto:113.5925,crvTricrypto-gauge:113.5925
2021-07-08 12:47:51,2021-07-08 12:47:51,3Crv/USDT,SELL,1.01799551,1.01799551,110623.86724485,0,0xe8dedd72f66b0b9eac880638cb720b557a62b1a0975b35cabdba13c7689462f3,0.00365,3Crv:110623.8672,USDT:112614.5997
2021-07-08 12:50:50,2021-07-08 12:50:50,crvTricrypto/USDT,BUY,1250.62182157,1250.62182157,90.04688525,0,0x25dd36825899ea6b0ccd86ffe1ae0fdad237c25923f9832edb11621e6d57ef83,0.011554,USDT:112614.5997,crvTricrypto:90.0469
2021-07-08 14:13:34,2021-07-08 14:13:34,crvTricrypto/crvTricrypto-gauge,SELL,1.0,1.0,90.04688525,0,0x780c0aa9afb10b475085e614c8ff65316569e421012717542b5a22e87be5ea8e,0.011469,crvTricrypto:90.0469,crvTricrypto-gauge:90.0469
2021-07-13 20:40:25,2021-07-13 20:40:25,crvTricrypto-gauge/crvTricrypto,SELL,1.0,1.0,6686.99220654,0,0x6ca95dc81c7e7b73134f62707f59dfe88ab0c4e0cdda7263ad729914e8416b4f,0.008262,crvTricrypto-gauge:6686.9922,crvTricrypto:6686.9922
